SalesDate,Price,NumBedrooms,NumBath,Sqft,Address,City,State
18-Sep-20,455000,3,1,1008,30 Bennett Vlg,Leroy, NY
18-Sep-20,167500,2,2,1260,121 Traverse Blvd,Buffalo, NY
18-Sep-20,151500,3,1,1150,104 Kenview Ave,Kenmore, NY
18-Sep-20,53000,3,1,1004,11 Ritt Ave,Military, NY
18-Sep-20,175000,3,1,1200,119 Maryon Dr,Buffalo, NY
18-Sep-20,175000,3,2,1212,39 Lucerne Ct,Cheektowaga, NY
18-Sep-20,240000,3,1,1701,24 Minnetonka Rd,South Abbott, NY
18-Sep-20,184000,3,2,1218,252 McConkey Dr,Buffalo, NY
18-Sep-20,99500,2,2,853,1181 Indian Church Rd #I-1F,West Seneca, NY
18-Sep-20,239000,6,2,2975,231 Hartwell Rd,North Park, NY
18-Sep-20,310000,1,1,15,293 Bissell Ave,Genesee Moselle, NY
18-Sep-20,5000,6,2,1970,380 Willett St,Kaisertown, NY
18-Sep-20,460000,3,3,2458,2841 Tonawanda Creek Rd,Amherst, NY
18-Sep-20,100000,1,1,4064,435 E Utica St,Kingsley, NY
18-Sep-20,195000,3,1,1543,86 Kenton Rd,Kenmore, NY
18-Sep-20,196000,3,2,1352,295 Curtis Pkwy,Buffalo, NY
18-Sep-20,275000,4,2,2151,750 Parker Blvd,Buffalo, NY
18-Sep-20,205000,3,2,1344,4 Astor Ridge Dr #B,Amherst, NY
18-Sep-20,159000,2,2,1118,191 Meadowbrook Dr,Lackawanna, NY
18-Sep-20,70500,1,1,,72 Krupp Ave,Lovejoy, NY
18-Sep-20,123000,3,1,923,198 Fancher Ave,Buffalo, NY
18-Sep-20,400000,1,1,3124,41 Delham Ave,Park Meadow, NY
17-Sep-20,227500,3,2,1644,224 Sunset Ct,Amherst, NY
17-Sep-20,13000,1,1,,39 George St,Willert Park, NY
17-Sep-20,85000,3,1,2300,51 Weber Ave,Schiller Park, NY
17-Sep-20,195000,3,2,1538,60 Hamlin Sq #4,Buffalo, NY
17-Sep-20,100000,2,1,1015,60 Groton Dr #3,Amherst, NY
17-Sep-20,85000,1,1,,47 Weber Ave,Schiller Park, NY
17-Sep-20,215000,3,2,2069,61 Burke Dr,Kensington, NY
17-Sep-20,222000,1,1,4278,468 Amherst St,Black Rock, NY
17-Sep-20,228000,3,2,1399,292 Clark St,Buffalo, NY
17-Sep-20,325000,4,3,2870,127 Deerhurst Park Blvd,Kenmore, NY
17-Sep-20,40000,4,2,2490,31 Myers St,Broadway-Fillmore, NY
17-Sep-20,65000,5,2,1720,1255 E Lovejoy St,Lovejoy, NY
17-Sep-20,68000,3,1,1013,105 Jones St,Babcock, NY
17-Sep-20,77500,1,1,1880,227 Chester St,Cold Spring, NY
17-Sep-20,20000,3,1,1260,936 Glenwood Ave,Grider, NY
17-Sep-20,176000,3,2,1258,53 Yorktown Rd,Cheektowaga, NY
17-Sep-20,87500,3,1,1300,1699 Kensington Ave,Cheektowaga, NY
17-Sep-20,20000,3,1,1134,21 Brighton Ave,Broadway-Fillmore, NY
17-Sep-20,238000,6,2,2564,1268 West Ave,Forest, NY
17-Sep-20,106000,4,2,2330,111 Harding Rd,South Park, NY
17-Sep-20,182000,3,2,1092,30 Deumant Ter,Buffalo, NY
17-Sep-20,95000,2,1,823,1120-43 Indian Church Rd,West Seneca, NY
17-Sep-20,222000,3,2,1593,137 Sky Hi Dr,West Seneca, NY
17-Sep-20,150000,3,1,1108,77 Christopher Dr,West Seneca, NY
17-Sep-20,180000,3,2,1452,168 French Lea Rd,West Seneca, NY
17-Sep-20,4000,4,2,1998,109 Harlem Rd,West Seneca, NY
17-Sep-20,170000,3,1,1358,59 Shepard Ave,Emerson, NY
17-Sep-20,153000,2,1,1120,546 Wendel Ave,Buffalo, NY
17-Sep-20,140000,4,1,1056,90 Aris Ave,Cheektowaga, NY
17-Sep-20,171000,3,1,1008,56 John Brian Ln,Cheektowaga, NY
17-Sep-20,66000,2,1,933,23 Boll St,Sloan, NY
17-Sep-20,78000,3,1,1348,547 Highgate Ave,Kensington, NY
17-Sep-20,410000,4,2,2304,49 Parkview Ave,Cazenovia Park, NY
17-Sep-20,100000,2,1,1748,467 Schiller St,Lovejoy, NY
17-Sep-20,35000,4,2,1852,46 Young St,Lovejoy, NY
17-Sep-20,90000,1,1,1756,101 Weiss St,Kaisertown, NY
17-Sep-20,181000,3,2,1193,1437 Eggert Rd,Eggertsville, NY
17-Sep-20,72000,6,2,1720,66 Arthur St,Riverside Park, NY
16-Sep-20,343000,6,2,2202,34 17th St,Bryant, NY
16-Sep-20,137500,4,2,2137,87 Shirley Ave,LaSalle, NY
16-Sep-20,76125,1,1,2162,48 Arden Ave,Kenfield, NY
16-Sep-20,200000,3,1,1100,87 Sunshine Dr,Amherst, NY
16-Sep-20,41500,0,0,750,75 Labelle Ave,Hamburg, NY
16-Sep-20,45000,1,1,,958 Northland Ave,Genesee Moselle, NY
16-Sep-20,75000,0,0,,373 Smith St,Babcock, NY
16-Sep-20,8000,4,2,1518,291 Bissell Ave,Genesee Moselle, NY
16-Sep-20,2000,6,2,2342,786 Glenwood Ave,Grider, NY
16-Sep-20,170000,2,2,1260,174 Pepper Tree Dr #F,Buffalo, NY
16-Sep-20,66500,5,2,2116,93 Hayden St,Cazenovia Park, NY
16-Sep-20,48915,1,1,2184,1612 Bailey Ave,Emerson, NY
16-Sep-20,125000,2,1,2168,402 Jersey St,Front Park, NY
16-Sep-20,473500,4,3,2712,154 Arcadian Dr,Amherst, NY
16-Sep-20,45000,4,1,1034,954 Northland Ave,Genesee Moselle, NY
16-Sep-20,70000,3,1,1127,36 Philadelphia St,Riverside Park, NY
16-Sep-20,139000,3,2,1270,26 Beale Ave,Cheektowaga, NY
16-Sep-20,173000,3,1,1931,76 Birkdale Rd,Cheektowaga, NY
16-Sep-20,400000,3,2,2200,1338 Amherst St,Park Meadow, NY
16-Sep-20,262500,6,2,2764,44 Knox Ave,Park Meadow, NY
16-Sep-20,128500,3,1,1015,4 Hillsboro Rd,Cheektowaga, NY
16-Sep-20,46000,1,1,2482,1204 Bailey Ave,Lovejoy, NY
16-Sep-20,257000,3,2,1888,405 Parker Ave,Starin Central, NY
16-Sep-20,50910,1,1,2508,1616 Bailey Ave,Emerson, NY
16-Sep-20,75000,4,2,1800,12 Clifford St,Babcock, NY
16-Sep-20,330000,4,3,2184,103 Grasspointe Dr,Amherst, NY
16-Sep-20,290000,4,3,1669,114 Bassett Rd,Williamsville, NY
16-Sep-20,140000,3,1,1264,84 Kennedy Dr,Lackawanna, NY
16-Sep-20,265086,4,3,1956,86 Dogwood Rd,Williamsville, NY
16-Sep-20,205700,3,2,1376,108 Nassau Ave,Kenmore, NY
16-Sep-20,57000,2,1,816,142 Haller Ave,Buffalo, NY
16-Sep-20,210000,3,2,1323,156 Wabash Ave,Kenmore, NY
16-Sep-20,161600,3,1,1358,276 Tremaine Ave,Kenmore, NY
16-Sep-20,139000,3,2,1278,221 Aris Ave,Cheektowaga, NY
16-Sep-20,45000,3,1,1144,110 Riverdale Ave,Buffalo, NY
16-Sep-20,262500,3,1,1368,44 Knox Ave,Park Meadow, NY
16-Sep-20,335000,3,2,2332,106 Smallwood Dr,Snyder, NY
16-Sep-20,88000,5,2,2168,84 Ridge Park Ave,Buffalo, NY
16-Sep-20,210000,2,1,962,164 Kenview Ave,Kenmore, NY
16-Sep-20,158000,3,2,1243,102 Cushing Pl,South Abbott, NY
16-Sep-20,120000,3,1,1198,98 Larch Rd,Eggertsville, NY
16-Sep-20,366000,3,3,2111,543 Park Club Ln,Williamsville, NY
16-Sep-20,673000,5,4,3296,23 Castle Creek Trl,Williamsville, NY
16-Sep-20,112500,3,1,1100,79 Lind Ave,West Seneca, NY
15-Sep-20,206000,3,2,1504,88 Twyla Pl,Buffalo, NY
15-Sep-20,50000,4,2,1496,20 Marion St,Black Rock, NY
15-Sep-20,310000,3,2,1907,51 Greenfield St,Parkside, NY
15-Sep-20,175000,4,2,1440,1250 Campbell Blvd,Amherst, NY
15-Sep-20,20000,1,1,,11 Malta Pl,Lakeview, NY
15-Sep-20,30000,2,1,1400,73 Hilton St,Broadway-Fillmore, NY
15-Sep-20,370000,5,4,3672,138 Presidents Walk,Williamsville, NY
15-Sep-20,190000,3,1,1706,196 Charlescrest Ct,West Seneca, NY
15-Sep-20,100000,3,2,1588,119 Massachusetts Ave,Front Park, NY
15-Sep-20,600000,2,1,1348,130 Van Rensselaer St,South Ellicott, NY
15-Sep-20,160000,3,1,1200,79 N Covington Dr,Buffalo, NY
15-Sep-20,1950,3,2,2500,1115 Delaware Ave #3,Delaware-West Ferry, NY
15-Sep-20,72100,2,2,797,4619 Chestnut Ridge Rd #D,Amherst, NY
15-Sep-20,600000,1,1,,132 Van Rensselaer St,South Ellicott, NY
15-Sep-20,50000,3,1,1422,1464 Kenmore Ave,North Delaware, NY
15-Sep-20,985,2,1,900,432 Richmond Ave #3,Front Park, NY
15-Sep-20,40000,4,1,1888,85 Wood Ave,Schiller Park, NY
15-Sep-20,629900,4,4,3174,1101 Amherst St,Park Meadow, NY
15-Sep-20,220000,1,1,2704,107 Hartwell Rd,North Delaware, NY
15-Sep-20,160000,3,1,1590,42 Saint Paul Ct,Cheektowaga, NY
15-Sep-20,95500,1,1,2160,2019 Broadway St,Lovejoy, NY
15-Sep-20,185000,3,2,1130,28 Birkdale Rd,Cheektowaga, NY
15-Sep-20,42500,3,1,972,5 Wood Ave,Schiller Park, NY
15-Sep-20,110000,3,1,900,20 Ellwood Pl,Cheektowaga, NY
15-Sep-20,35000,3,1,2814,76 Butler Ave,Hamlin Park, NY
15-Sep-20,149900,3,2,1426,76 Unger Ave,Seneca, NY
15-Sep-20,42500,3,1,1071,1 Fennimore Ave,Kensington, NY
15-Sep-20,100000,1,1,2084,319 Dartmouth Ave,Kensington, NY
15-Sep-20,160000,3,1,1170,58 Saint Paul Ct,Cheektowaga, NY
15-Sep-20,240000,6,2,2526,894 Colvin Blvd,Kenmore, NY
15-Sep-20,330500,3,2,2109,42 Sargent Dr,Snyder, NY
15-Sep-20,279000,3,3,2097,75 E Girard Blvd,Kenmore, NY
15-Sep-20,226600,3,2,1433,136 Stillwell Ave,Kenmore, NY
15-Sep-20,190000,3,2,1404,257 Cindy Dr,Williamsville, NY
15-Sep-20,145000,3,2,1100,24 Vern Ln,Cheektowaga, NY
15-Sep-20,67000,8,2,2496,312 E Delavan Ave,Hamlin Park, NY
15-Sep-20,260000,3,2,1485,171 Thistle Lea,Williamsville, NY
15-Sep-20,160000,3,1,1189,1445 Eggert Rd,Eggertsville, NY
15-Sep-20,173500,4,2,1296,477 Springville Ave,Eggertsville, NY
15-Sep-20,138000,4,2,1615,25 Briggs Ave,Riverside Park, NY
15-Sep-20,160000,3,2,1192,62 Margaret Rd,Eggertsville, NY
14-Sep-20,280000,3,1,1500,291 North Dr,North Park, NY
14-Sep-20,300000,2,2,1534,69 Cimarand Dr,Williamsville, NY
14-Sep-20,57850,4,3,2203,123 Florence Ave,Delaware Park, NY
14-Sep-20,195000,4,3,1702,22 Delphi Dr,Cheektowaga, NY
14-Sep-20,78000,1,1,,66 David Ave,Cheektowaga, NY
14-Sep-20,10000,1,1,3366,608 Michigan Ave,Central Business District, NY
14-Sep-20,88000,1,1,,194 Founders Lake Ct,Buffalo, NY
14-Sep-20,267960,1,1,,34 Aviano Way,Buffalo, NY
14-Sep-20,57850,3,2,1366,17 Aviano Way,Buffalo, NY
14-Sep-20,605395,2,3,2119,19 Brockton Rdg,Buffalo, NY
14-Sep-20,45000,3,1,1008,53 Bennett Village Ter,Leroy, NY
14-Sep-20,50000,3,1,1727,1318 E Lovejoy St,Lovejoy, NY
14-Sep-20,112400,1,1,2452,196 Northland Ave,Hamlin Park, NY
14-Sep-20,66000,4,1,1211,299 Berkshire Ave,LaSalle, NY
14-Sep-20,50000,3,2,1235,831 Woodlawn Ave,Grider, NY
14-Sep-20,70000,4,2,1326,218 Burgard Pl,Genesee Moselle, NY
14-Sep-20,35000,3,1,1348,218 Timon St,Kingsley, NY
14-Sep-20,25000,1,1,2024,136 Congress St,Grant Ferry, NY
14-Sep-20,82000,1,1,1575,125 Royal Ave,Riverside Park, NY
14-Sep-20,140000,4,1,1230,163 Danbury Dr,Cheektowaga, NY
14-Sep-20,26000,6,2,2352,1215 Seneca St,Babcock, NY
14-Sep-20,70000,2,1,1228,288 Kirkwood Dr,West Seneca, NY
14-Sep-20,485000,3,3,2723,171 Rollingwood St,Williamsville, NY
14-Sep-20,155500,3,1,1295,97 Reo Ave,Buffalo, NY
14-Sep-20,243500,3,2,1630,79 Cottonwood Dr,Williamsville, NY
14-Sep-20,235000,3,3,1421,24 Hyledge Dr,Eggertsville, NY
14-Sep-20,189000,4,2,1777,165 Tremaine Ave,Kenmore, NY
14-Sep-20,250000,3,2,1397,60 Sargent Dr,Snyder, NY
14-Sep-20,75905,2,1,1129,35 Lindbergh Ct,Cheektowaga, NY
14-Sep-20,123000,3,1,1110,39 Westchester Dr,Cheektowaga, NY
14-Sep-20,110000,2,1,1080,63 McNaughton Ave,Cheektowaga, NY
14-Sep-20,95000,3,2,1700,298 N Pleasant Pkwy,Cheektowaga, NY
14-Sep-20,130000,3,1,1134,288 Crowley Ave,Riverside Park, NY
14-Sep-20,70000,1,1,2090,205 Wyoming Ave,Genesee Moselle, NY
14-Sep-20,88000,2,1,823,1172-11 N Indian Church Rd,Buffalo, NY
14-Sep-20,210000,2,2,1371,46 Stoneledge Ct,Amherst, NY
14-Sep-20,220000,3,2,1293,97 Hamilton Dr,Snyder, NY
14-Sep-20,120000,6,2,2648,214 E Delavan Ave,Hamlin Park, NY
14-Sep-20,219900,1,1,1716,61 16th St,Bryant, NY
14-Sep-20,68000,4,2,1904,96 Cass Ave,Buffalo, NY
11-Sep-20,181500,3,2,1424,32 Bernhardt Dr #3,Snyder, NY
11-Sep-20,37500,0,0,6500,2008 Hertel Ave,Starin Central, NY
11-Sep-20,302500,3,3,2063,62 Hilltop Ct,Buffalo, NY
11-Sep-20,135000,3,1,1036,45 Frontier Dr,Buffalo, NY
11-Sep-20,260000,1,1,3360,20 Allen St,Allen, NY
11-Sep-20,280000,6,2,2593,119 Stratford Rd,North Delaware, NY
11-Sep-20,200000,2,2,2328,572 Beach Rd,Cheektowaga, NY
11-Sep-20,200000,6,2,2550,190 S Park Ave,Central Business District, NY
11-Sep-20,190000,3,1,1274,112 Paul Dr,Amherst, NY
11-Sep-20,170000,2,2,1260,174 Peppertree Dr,Amherst, NY
11-Sep-20,275000,3,2,1956,365 Bird Ave,Forest, NY
11-Sep-20,288500,3,1,1584,195 Wallace Ave,North Park, NY
11-Sep-20,310000,4,3,2015,206 Ivyhurst Rd,Eggertsville, NY
11-Sep-20,270000,4,2,1794,20 Huntington Ave,Starin Central, NY
11-Sep-20,20000,3,1,2270,32 E Oakwood Pl,Parkside, NY
11-Sep-20,189000,4,2,1777,105 Lynncrest Ter,Cheektowaga, NY
11-Sep-20,41000,4,2,1512,118 Ericson Ave,Schiller Park, NY
11-Sep-20,170000,3,1,1371,3580 Salisbury Ave,Blasdell, NY
11-Sep-20,250000,1,1,2352,24 Poinciana Pkwy,Cheektowaga, NY
11-Sep-20,155000,1,1,1613,101 David Ave,Cheektowaga, NY
11-Sep-20,165000,3,1,1308,172 Washington Ave,Kenmore, NY
11-Sep-20,175000,3,2,1735,17 Nantucket Dr W,Cheektowaga, NY
11-Sep-20,170000,3,1,1324,1 Brookedge Ct,West Seneca, NY
11-Sep-20,260000,5,2,2488,74 Ferndale Ave,Kenmore, NY
11-Sep-20,200500,3,3,1108,254 Tuscarora Rd,South Abbott, NY
11-Sep-20,420000,2,3,2172,52 Hampton Hill Dr,Williamsville, NY
11-Sep-20,122000,4,1,1490,981 E Lovejoy St,Lovejoy, NY
11-Sep-20,165000,4,1,1573,71 Chardon Dr,Cheektowaga, NY
11-Sep-20,240000,3,2,1173,205 Highland Dr,Williamsville, NY
11-Sep-20,90000,4,2,1224,88 Pine St,Lackawanna, NY
11-Sep-20,24000,3,1,1512,78 Masten Ave,Masten Park, NY
11-Sep-20,206000,3,1,1178,106 Hilton Blvd,Amherst, NY
11-Sep-20,133000,3,1,936,172 Geary St,Cazenovia Park, NY
11-Sep-20,260000,3,2,1308,166 Siegfried Dr,Williamsville, NY
11-Sep-20,245332,3,2,1624,332 Barbados Dr,Cheektowaga, NY
11-Sep-20,326300,3,3,2304,231 Presidio Pl,Williamsville, NY
11-Sep-20,325550,4,3,1997,292 Sprucewood Ter,Williamsville, NY
11-Sep-20,245000,4,3,2430,252 High Park Blvd,Eggertsville, NY
11-Sep-20,155000,3,1,1187,83 Westland Pkwy,Cheektowaga, NY
11-Sep-20,200000,3,2,1337,305 University Ave,Buffalo, NY
11-Sep-20,95000,2,1,823,1120 Indian Church Rd #43,Buffalo, NY
11-Sep-20,192000,5,3,2205,139 Cloverside Ct,West Seneca, NY
11-Sep-20,120000,4,2,1260,22 Marne Rd,Cheektowaga, NY
11-Sep-20,194000,3,2,1256,58 Red Oak Dr,Cheektowaga, NY
11-Sep-20,270000,3,2,2200,259 S Lehn Springs Dr,Buffalo, NY
11-Sep-20,420000,1,1,2751,581 Potomac Ave,Forest, NY
11-Sep-20,250000,3,2,1391,69 Ferndale Ave,Kenmore, NY
10-Sep-20,208250,4,2,2200,171 Hamilton Dr,Snyder, NY
10-Sep-20,259270,1,1,,29 Aviano Way,Buffalo, NY
10-Sep-20,9000,1,1,3000,360 William St,Willert Park, NY
10-Sep-20,82330,4,3,2423,97 Lynette Ln,Amherst, NY
10-Sep-20,57850,1,1,,51 Florence Ave,Delaware Park, NY
10-Sep-20,88000,1,1,,235 Lynette Ln,Buffalo, NY
10-Sep-20,57850,1,1,,93 Florence Ave,Delaware Park, NY
10-Sep-20,274000,3,3,2215,75 Morningside Ln,Williamsville, NY
10-Sep-20,165310,5,2,1248,123 Kilbourne Rd,Cheektowaga, NY
10-Sep-20,190000,4,2,1600,103 Unionvale Rd,Cheektowaga, NY
10-Sep-20,376000,2,2,1439,42 5th Ave,Williamsville, NY
10-Sep-20,30663,3,1,1066,16 Dorris Ave,Kenfield, NY
10-Sep-20,40000,3,1,1294,52 Cantwell Dr,South Park, NY
10-Sep-20,115000,1,1,1672,378 Davidson Ave,Kensington, NY
10-Sep-20,300000,5,3,2914,108 Colony Ct,Snyder, NY
10-Sep-20,365000,2,2,1707,342 S Cayuga Rd,Williamsville, NY
10-Sep-20,218000,3,1,1481,199 Wardman Rd,Kenmore, NY
10-Sep-20,165000,3,2,1293,91 Albion Ave,Eggertsville, NY
10-Sep-20,30663,3,1,866,224 Stevens Ave,Grider, NY
10-Sep-20,34500,2,2,1008,34 Benzinger St,Lovejoy, NY
10-Sep-20,30663,2,1,1010,258 Stevens Ave,Grider, NY
10-Sep-20,79900,6,2,2544,235 Watson St,Emslie, NY
10-Sep-20,75000,3,1,1328,38 Zelmer St,Schiller Park, NY
10-Sep-20,315000,3,2,1776,132 Huntington Ave,Starin Central, NY
10-Sep-20,165500,3,2,1158,33 Gothic Cir,Amherst, NY
10-Sep-20,239700,3,3,1693,245 Bernhardt Dr,Snyder, NY
10-Sep-20,160000,3,1,1008,437 Washington Ave,Kenmore, NY
10-Sep-20,160000,3,1,1288,344 Victoria Blvd,Kenmore, NY
10-Sep-20,139000,3,2,1407,83 Allegany St,Triangle, NY
10-Sep-20,190000,4,3,1810,170 Nokomis Pkwy,Cheektowaga, NY
10-Sep-20,50000,3,1,1374,302 Berkshire Ave,LaSalle, NY
10-Sep-20,107060,4,2,1429,241 Rounds Ave,Kensington, NY
10-Sep-20,30000,4,2,1840,158 Dewey Ave,Leroy, NY
10-Sep-20,235000,4,2,2374,23 Henley Rd,North Park, NY
10-Sep-20,53096,6,2,2508,41 Laurel St,Masten Park, NY
10-Sep-20,109900,1,1,1588,190 Kirby Ave,Lackawanna, NY
10-Sep-20,245000,3,2,2070,324 Paramount Pkwy,Buffalo, NY
9-Sep-20,160000,0,0,,2500 N America Dr,West Seneca, NY
9-Sep-20,60000,1,1,3875,395 Grider St,Grider, NY
9-Sep-20,141000,3,2,1158,659 Mount Vernon Rd,Cheektowaga, NY
9-Sep-20,64000,4,2,1946,156 Playter St,Broadway-Fillmore, NY
9-Sep-20,380000,3,2,1757,151 Mariner St,Allen, NY
9-Sep-20,288765,1,1,,87 Florence Ave,Delaware Park, NY
9-Sep-20,57850,1,1,,141 Florence Ave,Delaware Park, NY
9-Sep-20,170000,4,2,2050,815 Beach Rd,Cheektowaga, NY
9-Sep-20,220000,2,2,1258,3429/3435 Clinton St,Buffalo, NY
9-Sep-20,220000,1,1,3036,54 Argyle Ave,Eggertsville, NY
9-Sep-20,40000,3,1,2047,69 Kosciuszko St,Broadway-Fillmore, NY
9-Sep-20,88000,2,1,823,1172 Indian Church Rd #11,West Seneca, NY
9-Sep-20,40000,3,2,1200,45 Roslyn St,Schiller Park, NY
9-Sep-20,313000,3,2,1765,432 Mount Vernon Rd,Snyder, NY
9-Sep-20,82330,1,1,,91 Lynette Ln,Amherst, NY
9-Sep-20,57850,1,1,,105 Florence Ave,Parkside, NY
9-Sep-20,57850,1,1,,256 Winterbrook Dr,Buffalo, NY
9-Sep-20,186000,3,2,1631,134 Montrose Ave,University, NY
9-Sep-20,56220,4,3,1576,346 Parkwood Ave,Kenmore, NY
9-Sep-20,195000,3,2,1432,21 Coburg St,North Park, NY
9-Sep-20,247500,4,,2260,269 Whitney Pl,Lakeview, NY
9-Sep-20,420777,3,3,2105,84 Waterway Ln,Buffalo, NY
9-Sep-20,80000,1,1,1397,3141 S Park Ave,Buffalo, NY
9-Sep-20,190000,3,1,1406,207 Farmingdale Rd,Cheektowaga, NY
9-Sep-20,185394,3,1,1604,36 Westgate Rd,Kenmore, NY
9-Sep-20,149000,3,1,1275,192 Indian Church Rd,West Seneca, NY
9-Sep-20,335000,4,3,1975,227 Ranch Trl,Williamsville, NY
9-Sep-20,275000,3,2,1714,50 Irving Ter,Kenmore, NY
9-Sep-20,105300,2,1,956,25 Girard Ave,Lackawanna, NY
9-Sep-20,190000,3,2,1074,159 Zimmerman Blvd,Buffalo, NY
9-Sep-20,245000,4,6,2320,1147 French Rd,Cheektowaga, NY
9-Sep-20,210000,4,2,1374,230 Fruitwood Ter,Williamsville, NY
9-Sep-20,280000,6,2,2548,5846 Sheridan Dr,Williamsville, NY
8-Sep-20,161000,1,1,,126 Madison Ave,Buffalo, NY
8-Sep-20,10000,4,2,1311,123 Titus Ave,Emerson, NY
8-Sep-20,67000,2,1,1086,7 Edith St,Kensington, NY
8-Sep-20,255000,2,1,1008,282 Crestwood Ave,North Park, NY
8-Sep-20,82000,2,1,758,66 Weston Ave,Kenfield, NY
8-Sep-20,214500,3,1,1246,96 Red Oak Dr,Williamsville, NY
8-Sep-20,130000,3,2,1610,3030 S Park Ave,Buffalo, NY
8-Sep-20,117000,1,1,1775,82 Rounds Ave,Kensington, NY
8-Sep-20,77100,4,1,1086,28 Fennimore Ave,Kensington, NY
8-Sep-20,114900,3,2,1092,44 S Ryan St,Cazenovia Park, NY
8-Sep-20,218000,4,2,1648,538 McKinley Pkwy,Abbott McKinley, NY
8-Sep-20,222500,4,2,2304,164 Stillwell Ave,Kenmore, NY
8-Sep-20,139900,2,1,1174,3576 James Ave,Buffalo, NY
8-Sep-20,150000,3,2,1240,285 Knox Ave,West Seneca, NY
8-Sep-20,161000,2,2,1640,126 Madison Ave,Buffalo, NY
8-Sep-20,110000,6,,2856,120 Arthur Ave,Buffalo, NY
8-Sep-20,30333,4,2,2162,36 Deer Trl,Cheektowaga, NY
8-Sep-20,112000,2,1,1114,84 Lakewood Ave,Abbott McKinley, NY
8-Sep-20,63000,4,2,1350,1 Edith St,Kensington, NY
8-Sep-20,325000,3,3,2142,34 Silver Thorne Dr,Williamsville, NY
8-Sep-20,999900,1,1,,1 Granger Pl,Albright, NY
8-Sep-20,51000,6,2,1900,824 E Eagle St,Emslie, NY
8-Sep-20,292000,1,1,3162,167 Carmel Rd,Starin Central, NY
8-Sep-20,155000,6,2,2958,391 Forest Ave,Forest, NY
8-Sep-20,999900,4,3,3546,96 Soldiers Pl,Albright, NY
8-Sep-20,320000,2,2,1875,39 Lord Byron Ln,Williamsville, NY
5-Sep-20,1000,1,1,800,259 Amherst St,Black Rock, NY
4-Sep-20,118500,3,1,1397,295 Allenhurst Rd,Eggertsville, NY
4-Sep-20,219900,3,2,1152,33 Southwood Dr,Buffalo, NY
4-Sep-20,75000,3,2,1774,1624 Sheridan Dr,Buffalo, NY
4-Sep-20,46000,1,1,,71 Roland Ave,Buffalo, NY
4-Sep-20,231500,5,3,1728,107 Pamela Ct,West Seneca, NY
4-Sep-20,310000,1,1,1565,3215 Bailey Ave,LaSalle, NY
4-Sep-20,250000,7,3,2517,588 Ridge Rd,Buffalo, NY
4-Sep-20,45000,1,1,,2438 Bailey Ave,Schiller Park, NY
4-Sep-20,195000,3,2,1958,46 Ponderosa Dr,Williamsville, NY
4-Sep-20,46000,6,2,1958,67 Roland Ave,Lackawanna, NY
4-Sep-20,235000,4,2,1825,46 June Rd,Kenmore, NY
4-Sep-20,241500,3,2,1642,22 Newgate Rd,Amherst, NY
4-Sep-20,245000,3,2,1652,852 Starin Ave,Buffalo, NY
4-Sep-20,100000,4,2,924,165 Le Havre Dr,Cheektowaga, NY
4-Sep-20,171500,6,4,900,59 Glenside Ave,Buffalo, NY
4-Sep-20,46500,2,2,1088,72 Calla Way,Buffalo, NY
4-Sep-20,75000,5,2,1332,271 Stockbridge Ave,LaSalle, NY
4-Sep-20,40000,5,2,1673,145 Winspear Ave,LaSalle, NY
4-Sep-20,180250,4,2,1676,80 Meech Ave,Hamlin Park, NY
4-Sep-20,65000,3,2,1468,599 Wyoming Ave,Leroy, NY
4-Sep-20,45000,5,2,1955,2440 Bailey Ave,Schiller Park, NY
4-Sep-20,73000,6,2,2369,29 Gold St,Lovejoy, NY
4-Sep-20,80000,4,2,2080,29 Phyllis Ave,Kensington, NY
4-Sep-20,35000,3,2,1362,35 Cornwall Ave,Genesee Moselle, NY
4-Sep-20,40500,4,1,2512,51 Warren Ave,Broadway-Fillmore, NY
4-Sep-20,37000,1,1,2328,11 Newton St,Broadway-Fillmore, NY
4-Sep-20,265000,4,2,1976,48 Presidio Pl,Williamsville, NY
4-Sep-20,126000,1,1,1568,61 Shanley St,Buffalo, NY
4-Sep-20,170055,2,1,1193,4 Frantzen Ter,Cheektowaga, NY
4-Sep-20,200000,3,2,1428,232 Marrano Pkwy,Cheektowaga, NY
4-Sep-20,144000,4,2,1760,76 Francis Ave,Sloan, NY
4-Sep-20,159500,3,1,1120,43 Starlite Ave,Cheektowaga, NY
4-Sep-20,173000,2,2,1418,198 Marjorie Dr,Buffalo, NY
4-Sep-20,162500,4,2,2208,67 Somerton Ave,Kenmore, NY
4-Sep-20,265000,3,4,2642,64 Little Robin Rd,Amherst, NY
4-Sep-20,95744,5,1,1556,83 Dirkson Ave,West Seneca, NY
4-Sep-20,65000,4,2,1470,111 Davidson Ave,Kensington, NY
4-Sep-20,65000,2,1,1015,90 Martha Ave,Kensington, NY
4-Sep-20,103000,3,2,1407,327 Davey St,Lovejoy, NY
4-Sep-20,345000,3,1,1880,8395 Vernon Cir,Harris Hill, NY
3-Sep-20,50000,1,1,,444 Seneca Creek Rd,Buffalo, NY
3-Sep-20,15000,0,0,6160,488 Longmeadow Rd,Eggertsville, NY
3-Sep-20,170600,3,1,1521,61 Christa Pl,Buffalo, NY
3-Sep-20,53000,5,2,1619,77 Deshler St,Lovejoy, NY
3-Sep-20,88000,1,1,681,7 The Tradewinds #C,Williamsville, NY
